31673,Rusakov Yuri,PE,78
31677,Sukhanov Arsen,Health,78
31679,Sukhanov Arsen,Geometry,66
31683,Ilyin Mechislav,History,66
31684,Stepanov Gordey,Biology,78
31686,Stepanov Gordey,Geography,66
31691,Ilyin Mechislav,Chemistry,78
31696,Veselov Anton,PE,66
31697,Boris Kulikov,Biology,78
31699,Veselov Anton,Chemistry,78
31700,Veselov Anton,Biology,78
31701,Veselov Anton,English,78
31702,Boris Kulikov,Geometry,66
31703,Boris Kulikov,Geography,66
31705,Komissarov Klim,Algebra,66
31717,Bespalov Mitrofan,History,78
31720,Bespalov Mitrofan,History,78
31721,Boris Kulikov,Biology,78
31730,Komissarov Klim,Algebra,66
31731,Boris Kulikov,Art,66
31733,Komissarov Klim,Geography,66
31734,Ilyin Mechislav,Biology,66
31738,Komissarov Klim,Art,78
31739,Sukhanov Arsen,PE,66
31742,Stepanov Gordey,PE,78
31743,Stepanov Gordey,Geography,66
31746,Komissarov Klim,Geography,66
31747,Komissarov Klim,Biology,66
31748,Stepanov Gordey,History,66
31755,Lobanov Ernest,Health,66
31758,Veselov Anton,Art,78
31762,Prokhorov Ludwig,Art,66
31765,Rusakov Yuri,Geometry,78
31766,Komissarov Klim,English,78
31768,Prokhorov Ludwig,English,78
31769,Veselov Anton,English,78
31771,Prokhorov Ludwig,Health,78
31775,Sukhanov Arsen,Geometry,78
31777,Veselov Anton,Art,78
31778,Boris Kulikov,Art,66
31786,Bespalov Mitrofan,History,66
31787,Veselov Anton,History,78
31791,Rusakov Yuri,English,78
31792,Boris Kulikov,Art,78
31794,Ilyin Mechislav,Geography,66
31797,Boris Kulikov,English,66
31798,Komissarov Klim,Algebra,78
31800,Komissarov Klim,History,78
31804,Bespalov Mitrofan,Health,78
31814,Veselov Anton,Geography,66
31816,Ilyin Mechislav,English,66
31818,Bespalov Mitrofan,Algebra,66
31819,Prokhorov Ludwig,Health,78
31821,Boris Kulikov,History,78
31823,Stepanov Gordey,Biology,66
31824,Komissarov Klim,English,66
31829,Komissarov Klim,Geometry,78
31834,Veselov Anton,History,78
31837,Rusakov Yuri,History,66
31838,Lobanov Ernest,Health,66
31841,Rusakov Yuri,Chemistry,66
31843,Bespalov Mitrofan,Algebra,66
31844,Lobanov Ernest,Chemistry,78
31850,Sukhanov Arsen,Biology,66
31851,Lobanov Ernest,Algebra,78
31854,Rusakov Yuri,Geography,78
31856,Stepanov Gordey,History,78
31859,Ilyin Mechislav,Chemistry,78
31860,Komissarov Klim,English,78
31861,Rusakov Yuri,English,66
31862,Sukhanov Arsen,Health,78
31863,Boris Kulikov,English,78
31865,Sukhanov Arsen,History,66
31868,Stepanov Gordey,English,78
31877,Sukhanov Arsen,PE,78
31880,Ilyin Mechislav,Health,66
31882,Sukhanov Arsen,Geometry,66
31884,Bespalov Mitrofan,History,78
31887,Bespalov Mitrofan,Biology,66
31889,Boris Kulikov,English,66
31890,Sukhanov Arsen,Health,78
31892,Bespalov Mitrofan,Geography,66
31893,Veselov Anton,Geometry,78
31900,Prokhorov Ludwig,History,78
31903,Bespalov Mitrofan,Algebra,66
31905,Prokhorov Ludwig,Algebra,78
31909,Lobanov Ernest,Chemistry,66
31911,Komissarov Klim,Chemistry,66
31915,Lobanov Ernest,Art,66
31918,Boris Kulikov,Art,78
31919,Boris Kulikov,English,78
31924,Sukhanov Arsen,Geometry,78
31925,Sukhanov Arsen,Art,66
31928,Rusakov Yuri,Chemistry,78
31929,Veselov Anton,PE,78
31930,Ilyin Mechislav,Health,66
31932,Stepanov Gordey,Geometry,78
31937,Rusakov Yuri,English,78
31940,Komissarov Klim,Algebra,78
31944,Ilyin Mechislav,Chemistry,78
31948,Prokhorov Ludwig,PE,78
31949,Stepanov Gordey,PE,78
31953,Komissarov Klim,Geometry,66
31955,Ilyin Mechislav,English,78
31962,Ilyin Mechislav,Geography,78
31969,Sukhanov Arsen,Geography,66
31972,Bespalov Mitrofan,Geometry,66
31973,Rusakov Yuri,Geometry,66
31975,Rusakov Yuri,Algebra,66
31978,Prokhorov Ludwig,Health,66
31984,Komissarov Klim,Health,66
31996,Boris Kulikov,English,66
31998,Ilyin Mechislav,Chemistry,78
32001,Stepanov Gordey,Algebra,66
32002,Lobanov Ernest,Algebra,66
32004,Lobanov Ernest,History,78
32010,Sukhanov Arsen,Art,66
32011,Boris Kulikov,Chemistry,66
32014,Rusakov Yuri,Biology,78
32015,Stepanov Gordey,Geography,78
32016,Stepanov Gordey,Algebra,78
32017,Lobanov Ernest,English,66
32019,Prokhorov Ludwig,Algebra,78
32020,Sukhanov Arsen,History,78
32021,Prokhorov Ludwig,PE,78
32027,Ilyin Mechislav,History,66
32028,Rusakov Yuri,Art,66
32032,Lobanov Ernest,Health,78
32033,Veselov Anton,History,66
32039,Rusakov Yuri,Geometry,66
32040,Prokhorov Ludwig,Algebra,78
32042,Prokhorov Ludwig,Geography,78
32045,Stepanov Gordey,Geometry,66
32046,Lobanov Ernest,Geometry,66
32047,Veselov Anton,Biology,78
32048,Ilyin Mechislav,PE,66
32049,Ilyin Mechislav,Biology,78
32051,Rusakov Yuri,Chemistry,66
32052,Bespalov Mitrofan,PE,78
32053,Stepanov Gordey,Health,66
32058,Veselov Anton,Algebra,66
32059,Bespalov Mitrofan,English,66
32064,Ilyin Mechislav,History,66
32067,Prokhorov Ludwig,Algebra,78
32072,Rusakov Yuri,Chemistry,66
32073,Komissarov Klim,Art,66
32076,Sukhanov Arsen,Health,66
32081,Rusakov Yuri,Chemistry,66
32083,Ilyin Mechislav,Chemistry,66
32084,Boris Kulikov,PE,66
32086,Ilyin Mechislav,English,66
32093,Lobanov Ernest,English,78
32096,Ilyin Mechislav,English,66
32098,Bespalov Mitrofan,Chemistry,66
32103,Prokhorov Ludwig,Algebra,78
32107,Stepanov Gordey,Art,78
32108,Stepanov Gordey,PE,66
32109,Bespalov Mitrofan,PE,66
32112,Boris Kulikov,Algebra,66
32121,Boris Kulikov,English,66
32124,Stepanov Gordey,Geometry,66
32126,Bespalov Mitrofan,Geometry,78
32129,Boris Kulikov,Art,66
32131,Rusakov Yuri,English,66
32133,Stepanov Gordey,Geography,66
32142,Stepanov Gordey,History,78
32143,Boris Kulikov,Algebra,66
32145,Prokhorov Ludwig,History,66
32146,Rusakov Yuri,Health,78
32151,Sukhanov Arsen,Health,66
32153,Ilyin Mechislav,Chemistry,66
32157,Stepanov Gordey,History,66
32161,Stepanov Gordey,Art,66
32163,Sukhanov Arsen,PE,78
32166,Prokhorov Ludwig,Geometry,66
32169,Bespalov Mitrofan,Chemistry,66
32172,Bespalov Mitrofan,PE,78
32173,Stepanov Gordey,Algebra,78
32174,Lobanov Ernest,PE,66
32181,Rusakov Yuri,Geography,78
32186,Komissarov Klim,Geometry,78
32189,Boris Kulikov,English,66
32200,Bespalov Mitrofan,Algebra,78
32202,Boris Kulikov,English,66
32207,Prokhorov Ludwig,Chemistry,78
32208,Rusakov Yuri,Chemistry,78
32215,Sukhanov Arsen,Geometry,78
32216,Stepanov Gordey,English,78
32219,Veselov Anton,Art,66
32221,Stepanov Gordey,Biology,78
32228,Sukhanov Arsen,Biology,66
32232,Ilyin Mechislav,Chemistry,78
32233,Rusakov Yuri,English,78
32236,Lobanov Ernest,Geometry,78
32237,Veselov Anton,Biology,78
32238,Veselov Anton,Art,66
32242,Prokhorov Ludwig,PE,66
32248,Prokhorov Ludwig,Algebra,66
32249,Komissarov Klim,English,66
32252,Bespalov Mitrofan,Chemistry,78
32254,Bespalov Mitrofan,Geometry,66
32261,Boris Kulikov,Geometry,78
32262,Komissarov Klim,Algebra,66
32263,Ilyin Mechislav,English,66
32264,Prokhorov Ludwig,Geography,78
32266,Stepanov Gordey,Chemistry,66
32267,Rusakov Yuri,Chemistry,78
32268,Bespalov Mitrofan,Biology,78
32270,Prokhorov Ludwig,English,66
32271,Stepanov Gordey,Art,78
32273,Ilyin Mechislav,Art,78
32274,Ilyin Mechislav,Geometry,66
32280,Boris Kulikov,English,78
32284,Sukhanov Arsen,Geography,78
32287,Prokhorov Ludwig,Health,66
32289,Bespalov Mitrofan,English,78
32290,Lobanov Ernest,Biology,66
32293,Lobanov Ernest,Algebra,78
32300,Boris Kulikov,History,78
32303,Stepanov Gordey,English,66
32309,Prokhorov Ludwig,English,78
32311,Komissarov Klim,English,78
32312,Veselov Anton,Algebra,78
32315,Lobanov Ernest,English,78
32316,Veselov Anton,Art,66
32318,Sukhanov Arsen,Chemistry,78
32319,Rusakov Yuri,English,78
32322,Rusakov Yuri,English,66
32329,Rusakov Yuri,History,78
32331,Boris Kulikov,Biology,66
32332,Prokhorov Ludwig,Geography,66
32335,Stepanov Gordey,Chemistry,78
32336,Veselov Anton,Geography,66
32337,Stepanov Gordey,PE,66
32341,Lobanov Ernest,Algebra,66
32343,Sukhanov Arsen,Health,66
32349,Bespalov Mitrofan,Geometry,78
32354,Lobanov Ernest,Geometry,66
32359,Prokhorov Ludwig,Art,66
32362,Ilyin Mechislav,Algebra,66
32366,Rusakov Yuri,Algebra,66
32367,Veselov Anton,Chemistry,78
32370,Boris Kulikov,Health,78
32371,Lobanov Ernest,Chemistry,66
32374,Rusakov Yuri,History,66
32377,Boris Kulikov,Geography,78
32379,Rusakov Yuri,Art,78
32380,Prokhorov Ludwig,Geometry,66
32381,Bespalov Mitrofan,PE,66
32383,Komissarov Klim,Health,78
32384,Boris Kulikov,English,66
32387,Lobanov Ernest,History,66
32388,Ilyin Mechislav,Geometry,78
32392,Stepanov Gordey,Chemistry,66
32395,Sukhanov Arsen,Health,78
32398,Ilyin Mechislav,Chemistry,66
32403,Stepanov Gordey,Geometry,66
32405,Komissarov Klim,History,66
32406,Prokhorov Ludwig,Biology,66
32408,Veselov Anton,Geography,66
32419,Rusakov Yuri,Algebra,66
32423,Sukhanov Arsen,Algebra,66
32432,Bespalov Mitrofan,PE,66
32439,Komissarov Klim,Algebra,78
32447,Prokhorov Ludwig,Chemistry,78
32451,Ilyin Mechislav,History,66
32452,Sukhanov Arsen,Biology,66
32456,Veselov Anton,Chemistry,66
32457,Veselov Anton,English,66
32458,Stepanov Gordey,Geometry,78
32459,Bespalov Mitrofan,Biology,66
32461,Komissarov Klim,History,66
32462,Veselov Anton,Biology,66
32468,Rusakov Yuri,History,66
32469,Komissarov Klim,History,78
32472,Komissarov Klim,Geography,66
32474,Veselov Anton,Chemistry,78
32477,Ilyin Mechislav,History,66
32481,Bespalov Mitrofan,English,78
32484,Lobanov Ernest,History,78
32488,Rusakov Yuri,History,78
32489,Sukhanov Arsen,Biology,78
32492,Sukhanov Arsen,PE,66
32494,Prokhorov Ludwig,English,66
32496,Lobanov Ernest,English,66
32497,Lobanov Ernest,Biology,66
32501,Bespalov Mitrofan,Chemistry,66
32504,Sukhanov Arsen,Geography,66
32506,Bespalov Mitrofan,History,78
32507,Komissarov Klim,Art,66
32509,Veselov Anton,Art,78
32510,Veselov Anton,Algebra,66
32512,Veselov Anton,Biology,78
32514,Prokhorov Ludwig,History,78
32516,Sukhanov Arsen,Geometry,78
32517,Komissarov Klim,Health,78
32521,Stepanov Gordey,Biology,78
32525,Komissarov Klim,Geometry,78
32535,Rusakov Yuri,Geometry,78
32537,Lobanov Ernest,Biology,78
32540,Bespalov Mitrofan,Art,78
32546,Sukhanov Arsen,Biology,66
32551,Boris Kulikov,Health,78
32555,Lobanov Ernest,History,66
32558,Bespalov Mitrofan,Chemistry,66
32564,Stepanov Gordey,Art,66
32566,Boris Kulikov,Health,66
32568,Rusakov Yuri,History,78
32571,Komissarov Klim,Biology,66
32572,Rusakov Yuri,Algebra,66
32579,Veselov Anton,PE,66
32582,Bespalov Mitrofan,Algebra,66
32584,Boris Kulikov,Geometry,78
32587,Bespalov Mitrofan,Health,78
32589,Rusakov Yuri,English,66
32590,Prokhorov Ludwig,Art,78
32592,Veselov Anton,Geography,66
32596,Komissarov Klim,History,78
32599,Prokhorov Ludwig,PE,66
32613,Stepanov Gordey,Biology,78
32618,Lobanov Ernest,Geography,78
32619,Boris Kulikov,History,78
32622,Veselov Anton,English,66
32624,Sukhanov Arsen,PE,78
32626,Boris Kulikov,PE,78
32627,Sukhanov Arsen,English,78
32631,Prokhorov Ludwig,Geometry,78
32632,Veselov Anton,Health,66
32637,Ilyin Mechislav,History,66
32648,Veselov Anton,Chemistry,66
32650,Stepanov Gordey,Geography,78
32655,Prokhorov Ludwig,English,78
32658,Komissarov Klim,Geography,78
32663,Veselov Anton,Geometry,78
32666,Rusakov Yuri,English,66
32667,Ilyin Mechislav,Art,78
32672,Lobanov Ernest,PE,66
32673,Veselov Anton,English,78
32674,Boris Kulikov,PE,78
32675,Stepanov Gordey,Health,78
32676,Veselov Anton,Geography,78
32677,Boris Kulikov,Chemistry,78
32678,Stepanov Gordey,Chemistry,78
32682,Rusakov Yuri,Algebra,78
32685,Lobanov Ernest,English,78
32687,Komissarov Klim,Algebra,78
32688,Rusakov Yuri,Biology,78
32694,Veselov Anton,Art,78
32695,Lobanov Ernest,Biology,78
32697,Boris Kulikov,Health,66
32698,Prokhorov Ludwig,Algebra,66
32699,Komissarov Klim,Art,78
32705,Rusakov Yuri,PE,66
32707,Boris Kulikov,Biology,66
32715,Prokhorov Ludwig,PE,78
32717,Boris Kulikov,History,66
32718,Sukhanov Arsen,Geography,78
32719,Bespalov Mitrofan,History,66
32720,Prokhorov Ludwig,PE,66
32721,Boris Kulikov,Chemistry,66
32723,Lobanov Ernest,Art,66
32724,Komissarov Klim,Health,78
32725,Stepanov Gordey,English,66
32727,Rusakov Yuri,PE,78
32728,Boris Kulikov,Geography,78
32730,Sukhanov Arsen,PE,78
32731,Lobanov Ernest,English,78
32735,Komissarov Klim,Chemistry,78
32739,Lobanov Ernest,Health,66
32741,Ilyin Mechislav,Chemistry,78
32742,Lobanov Ernest,Biology,78
32745,Ilyin Mechislav,Art,78
32746,Stepanov Gordey,English,78
32753,Rusakov Yuri,Art,78
32754,Boris Kulikov,Art,66
32755,Lobanov Ernest,English,78
32757,Boris Kulikov,PE,78
32761,Rusakov Yuri,Health,66
32762,Veselov Anton,Biology,78
32765,Boris Kulikov,History,66
32766,Bespalov Mitrofan,Geography,66
32767,Rusakov Yuri,Geometry,66
32771,Stepanov Gordey,Geography,66
32773,Boris Kulikov,English,78
32775,Stepanov Gordey,Algebra,78
32777,Ilyin Mechislav,Biology,78
32782,Ilyin Mechislav,Health,78
32786,Lobanov Ernest,Chemistry,66
32787,Stepanov Gordey,PE,66
32788,Komissarov Klim,Art,78
32790,Prokhorov Ludwig,Health,78
32791,Lobanov Ernest,English,66
32792,Komissarov Klim,Chemistry,78
32793,Sukhanov Arsen,Geometry,78
32794,Boris Kulikov,Biology,66
32796,Sukhanov Arsen,Biology,66
32801,Stepanov Gordey,History,66
32802,Stepanov Gordey,Geography,78
32814,Rusakov Yuri,Geometry,78
32815,Veselov Anton,Algebra,66
32823,Komissarov Klim,History,78
32825,Veselov Anton,Health,78
32831,Lobanov Ernest,Geography,78
32836,Prokhorov Ludwig,Algebra,78
32837,Komissarov Klim,Algebra,66
32840,Bespalov Mitrofan,Chemistry,66
32842,Ilyin Mechislav,Chemistry,66
32843,Veselov Anton,Chemistry,66
32844,Sukhanov Arsen,Geometry,78
32845,Bespalov Mitrofan,Health,66
32847,Veselov Anton,Art,66
32848,Lobanov Ernest,Geometry,78
32849,Lobanov Ernest,History,78
32850,Boris Kulikov,History,66
32853,Prokhorov Ludwig,PE,66
32858,Stepanov Gordey,Geography,78
32859,Boris Kulikov,Chemistry,78
32863,Sukhanov Arsen,Algebra,66
32864,Prokhorov Ludwig,PE,66
32865,Sukhanov Arsen,Algebra,78
32866,Sukhanov Arsen,Algebra,66
32878,Prokhorov Ludwig,Chemistry,66
32884,Veselov Anton,Geometry,66
32888,Ilyin Mechislav,Chemistry,66
32889,Komissarov Klim,Health,78
32891,Rusakov Yuri,History,66
32892,Veselov Anton,Algebra,78
32893,Bespalov Mitrofan,Chemistry,78
32895,Komissarov Klim,History,66
32896,Rusakov Yuri,Geometry,78
32899,Bespalov Mitrofan,Art,66
32902,Ilyin Mechislav,Chemistry,66
32903,Veselov Anton,Art,78
32905,Komissarov Klim,Health,78
32907,Sukhanov Arsen,Geography,78
32908,Sukhanov Arsen,Geography,78
32910,Ilyin Mechislav,PE,66
32916,Ilyin Mechislav,PE,78
32918,Komissarov Klim,English,78
32921,Bespalov Mitrofan,Algebra,78
32927,Sukhanov Arsen,Art,66
32931,Prokhorov Ludwig,Biology,78
32934,Boris Kulikov,Algebra,78
32946,Ilyin Mechislav,Geography,78
32948,Lobanov Ernest,Chemistry,78
32949,Komissarov Klim,Algebra,78
32950,Sukhanov Arsen,Geometry,78
32953,Rusakov Yuri,Geometry,78
32954,Bespalov Mitrofan,English,66
32955,Ilyin Mechislav,Chemistry,66
32956,Komissarov Klim,Algebra,78
32959,Lobanov Ernest,History,78
32960,Stepanov Gordey,Geometry,66
32964,Stepanov Gordey,PE,66
32965,Boris Kulikov,Art,66
32972,Komissarov Klim,Algebra,78
32980,Lobanov Ernest,Biology,78
32984,Ilyin Mechislav,English,78
32985,Rusakov Yuri,Geometry,66
32990,Sukhanov Arsen,Algebra,66
32995,Boris Kulikov,Algebra,66
32999,Komissarov Klim,Geometry,66
33003,Boris Kulikov,Geometry,66
33008,Sukhanov Arsen,Health,66
33010,Bespalov Mitrofan,History,78
33014,Lobanov Ernest,Geometry,66
33019,Stepanov Gordey,English,66
33020,Rusakov Yuri,Geometry,66
33021,Prokhorov Ludwig,History,66
33022,Ilyin Mechislav,Chemistry,66
33025,Boris Kulikov,History,78
33027,Bespalov Mitrofan,Health,78
33028,Boris Kulikov,Health,66
33030,Lobanov Ernest,Geography,78
33031,Lobanov Ernest,Algebra,66
33032,Lobanov Ernest,Art,66
33034,Sukhanov Arsen,History,66
33038,Stepanov Gordey,Chemistry,66
33043,Lobanov Ernest,PE,66
33045,Komissarov Klim,Chemistry,66
33047,Boris Kulikov,Geography,66
33048,Boris Kulikov,Algebra,66
33051,Bespalov Mitrofan,Health,78
33052,Bespalov Mitrofan,Geography,66
33053,Veselov Anton,PE,66
33054,Veselov Anton,History,78
33057,Veselov Anton,Algebra,66
33061,Prokhorov Ludwig,English,78
33063,Sukhanov Arsen,Art,66
33067,Ilyin Mechislav,Geometry,66
33071,Lobanov Ernest,Geometry,66
33074,Lobanov Ernest,Geography,66
33079,Stepanov Gordey,Biology,66
33080,Stepanov Gordey,Chemistry,78
33083,Rusakov Yuri,History,78
33086,Veselov Anton,Chemistry,66
33090,Rusakov Yuri,Health,78
33095,Boris Kulikov,History,78
33097,Prokhorov Ludwig,Biology,66
33102,Veselov Anton,English,78
33104,Prokhorov Ludwig,History,66
33114,Boris Kulikov,Geography,78
33120,Stepanov Gordey,Chemistry,78
33124,Ilyin Mechislav,Health,78
33127,Sukhanov Arsen,Algebra,66
33131,Boris Kulikov,History,78
33133,Boris Kulikov,Biology,78
33134,Lobanov Ernest,Biology,66
33137,Rusakov Yuri,Art,78
33139,Komissarov Klim,Geometry,66
33140,Veselov Anton,PE,78
33142,Ilyin Mechislav,English,66
33144,Prokhorov Ludwig,Geography,66
33145,Boris Kulikov,Art,66
33149,Veselov Anton,Geography,66
33151,Bespalov Mitrofan,Geometry,78
33152,Boris Kulikov,Art,78
33156,Rusakov Yuri,PE,66
33158,Stepanov Gordey,Geography,66
33159,Bespalov Mitrofan,Algebra,66
33164,Lobanov Ernest,Chemistry,78
33165,Rusakov Yuri,History,66
33169,Veselov Anton,Algebra,78
33170,Stepanov Gordey,History,78
33181,Bespalov Mitrofan,History,66
33183,Rusakov Yuri,Algebra,78
33184,Prokhorov Ludwig,English,66
33185,Lobanov Ernest,Biology,66
33187,Veselov Anton,Geography,78
33190,Bespalov Mitrofan,English,66
33195,Stepanov Gordey,Biology,78
33197,Veselov Anton,Health,78
33198,Bespalov Mitrofan,Algebra,66
33202,Prokhorov Ludwig,PE,66
33204,Prokhorov Ludwig,Geography,66
33212,Veselov Anton,Chemistry,78
33215,Ilyin Mechislav,English,78
33218,Rusakov Yuri,Art,66
33219,Veselov Anton,Art,66
33220,Boris Kulikov,English,66
33222,Komissarov Klim,PE,66
33223,Sukhanov Arsen,Algebra,78
33227,Rusakov Yuri,History,66
33230,Bespalov Mitrofan,Geometry,78
33234,Stepanov Gordey,Algebra,78
33239,Veselov Anton,Art,78
33242,Boris Kulikov,Algebra,78
33244,Lobanov Ernest,Geometry,78
33245,Stepanov Gordey,Geometry,66
33246,Lobanov Ernest,Art,78
33248,Veselov Anton,Art,66
33253,Lobanov Ernest,Chemistry,66
33254,Bespalov Mitrofan,Biology,78
33255,Bespalov Mitrofan,English,78
33258,Boris Kulikov,English,66
33259,Ilyin Mechislav,History,66
33262,Sukhanov Arsen,PE,66
33264,Bespalov Mitrofan,Geometry,66
33269,Ilyin Mechislav,Chemistry,78
33270,Stepanov Gordey,PE,78
33271,Sukhanov Arsen,History,78
33272,Sukhanov Arsen,Algebra,78
33276,Sukhanov Arsen,Chemistry,78
33277,Sukhanov Arsen,Geometry,66
33282,Rusakov Yuri,English,66
33283,Ilyin Mechislav,PE,78
33286,Bespalov Mitrofan,Geometry,66
33289,Prokhorov Ludwig,Geography,78
33291,Lobanov Ernest,PE,78
33292,Bespalov Mitrofan,English,78
33298,Stepanov Gordey,Algebra,66
33300,Veselov Anton,History,66
33302,Rusakov Yuri,Geometry,78
33306,Ilyin Mechislav,Geometry,66
33307,Veselov Anton,Geography,66
33309,Sukhanov Arsen,PE,66
33316,Prokhorov Ludwig,Geography,78
33321,Prokhorov Ludwig,Geometry,78
33323,Bespalov Mitrofan,Algebra,78
33324,Prokhorov Ludwig,Geography,78
33326,Sukhanov Arsen,PE,78
33328,Ilyin Mechislav,Biology,78
33331,Veselov Anton,Art,78
33333,Rusakov Yuri,Geography,66
33335,Sukhanov Arsen,Biology,78
33336,Stepanov Gordey,Geography,78
33340,Veselov Anton,History,66
33347,Veselov Anton,English,78
33352,Boris Kulikov,Health,66
33353,Stepanov Gordey,English,78
33355,Sukhanov Arsen,Algebra,78
33357,Komissarov Klim,Biology,78
33364,Stepanov Gordey,PE,66
33365,Lobanov Ernest,Algebra,78
33373,Bespalov Mitrofan,History,66
33377,Komissarov Klim,Geometry,66
33379,Prokhorov Ludwig,Health,66
33381,Boris Kulikov,Art,78
33385,Stepanov Gordey,Algebra,78
33393,Rusakov Yuri,Geography,78
33396,Prokhorov Ludwig,PE,78
33399,Prokhorov Ludwig,History,78
33405,Stepanov Gordey,Geography,78
33406,Komissarov Klim,PE,66
33408,Sukhanov Arsen,Health,66
33410,Lobanov Ernest,Art,66
33413,Stepanov Gordey,Geography,66
33415,Bespalov Mitrofan,Geography,66
33417,Komissarov Klim,History,66
33421,Komissarov Klim,Geography,78
33422,Stepanov Gordey,Algebra,66
33423,Stepanov Gordey,Geometry,66
33426,Rusakov Yuri,Algebra,78
33427,Veselov Anton,Chemistry,66
33429,Boris Kulikov,Geography,78
33431,Lobanov Ernest,Art,66
33439,Komissarov Klim,Geometry,78
33441,Ilyin Mechislav,Geometry,66
33450,Prokhorov Ludwig,Biology,78
33457,Stepanov Gordey,History,66
33458,Bespalov Mitrofan,Geography,78
33460,Lobanov Ernest,Art,66
33463,Prokhorov Ludwig,Chemistry,66
33464,Prokhorov Ludwig,Algebra,66
33471,Sukhanov Arsen,History,66
33473,Lobanov Ernest,Chemistry,78
33474,Prokhorov Ludwig,PE,66
33475,Sukhanov Arsen,PE,66
33477,Lobanov Ernest,Geometry,78
33482,Rusakov Yuri,PE,78
33483,Boris Kulikov,History,66
33488,Ilyin Mechislav,Geography,78
33494,Lobanov Ernest,History,66
33499,Ilyin Mechislav,Art,66
33501,Lobanov Ernest,Biology,78
33506,Sukhanov Arsen,Biology,66
33510,Komissarov Klim,Health,66
33517,Komissarov Klim,Biology,66
33519,Prokhorov Ludwig,Art,66
33521,Lobanov Ernest,PE,66
33526,Boris Kulikov,Geography,78
33533,Boris Kulikov,Health,66
33536,Prokhorov Ludwig,Chemistry,78
33539,Sukhanov Arsen,Algebra,78
33540,Prokhorov Ludwig,English,78
33541,Boris Kulikov,PE,66
33544,Lobanov Ernest,Health,66
33545,Rusakov Yuri,English,66
33547,Rusakov Yuri,Chemistry,66
33550,Veselov Anton,English,66
33554,Prokhorov Ludwig,Art,78
33555,Lobanov Ernest,Algebra,78
33559,Komissarov Klim,History,78
33563,Rusakov Yuri,English,66
33565,Bespalov Mitrofan,History,78
33573,Stepanov Gordey,Health,66
33580,Sukhanov Arsen,Art,66
33582,Komissarov Klim,PE,78
33583,Veselov Anton,Geometry,78
33584,Stepanov Gordey,History,78
33588,Veselov Anton,PE,66
33589,Ilyin Mechislav,Chemistry,66
33598,Komissarov Klim,PE,78
33603,Ilyin Mechislav,Geography,78
33606,Lobanov Ernest,Biology,66
33607,Rusakov Yuri,English,66
33609,Lobanov Ernest,Chemistry,78
33612,Lobanov Ernest,Health,78
33613,Stepanov Gordey,English,66
33616,Sukhanov Arsen,History,66
33618,Komissarov Klim,Health,66
33621,Stepanov Gordey,PE,66
33624,Sukhanov Arsen,PE,66
33632,Bespalov Mitrofan,PE,78
33635,Rusakov Yuri,English,78
33644,Sukhanov Arsen,Geography,66
33646,Bespalov Mitrofan,Geometry,66
33648,Prokhorov Ludwig,Biology,78
33650,Prokhorov Ludwig,Algebra,78
33652,Bespalov Mitrofan,Geometry,78
33653,Komissarov Klim,Biology,78
33656,Bespalov Mitrofan,Algebra,66
33657,Prokhorov Ludwig,Chemistry,78
33658,Bespalov Mitrofan,Algebra,78
33659,Sukhanov Arsen,Geometry,66
33660,Prokhorov Ludwig,PE,66
33661,Boris Kulikov,Geometry,66
33662,Prokhorov Ludwig,Chemistry,78
33666,Stepanov Gordey,Biology,78
33667,Veselov Anton,Geography,78
33669,Boris Kulikov,Geography,78
33671,Komissarov Klim,Geometry,78
33672,Prokhorov Ludwig,Chemistry,78
33673,Sukhanov Arsen,Art,66
33680,Prokhorov Ludwig,Art,66
33685,Prokhorov Ludwig,History,78
33692,Boris Kulikov,Geometry,78
33693,Boris Kulikov,Geometry,66
33694,Rusakov Yuri,Biology,66
33695,Lobanov Ernest,Art,78
33696,Prokhorov Ludwig,Art,78
33698,Stepanov Gordey,English,78
33699,Komissarov Klim,Art,78
33700,Komissarov Klim,Algebra,78
33701,Veselov Anton,Art,66
33703,Sukhanov Arsen,Art,78
33709,Stepanov Gordey,English,78
33712,Ilyin Mechislav,Art,78
33713,Veselov Anton,Algebra,66
33715,Boris Kulikov,Art,66
33719,Sukhanov Arsen,Biology,66
33720,Veselov Anton,Geometry,66
33722,Lobanov Ernest,Geometry,78
33726,Veselov Anton,Chemistry,78
33727,Bespalov Mitrofan,Biology,66
33730,Stepanov Gordey,Biology,66
33732,Veselov Anton,Algebra,66
33736,Komissarov Klim,History,78
33737,Veselov Anton,Health,66
33739,Veselov Anton,English,78
33740,Prokhorov Ludwig,Geometry,78
33742,Bespalov Mitrofan,PE,66
33743,Veselov Anton,History,66
33746,Boris Kulikov,Geography,66
33756,Stepanov Gordey,Health,78
33757,Prokhorov Ludwig,History,66
33762,Sukhanov Arsen,Biology,66
33764,Ilyin Mechislav,Algebra,66
33771,Boris Kulikov,Biology,78
33772,Prokhorov Ludwig,Geography,78
33773,Boris Kulikov,PE,78
33777,Bespalov Mitrofan,History,78
33778,Bespalov Mitrofan,Geography,78
33780,Sukhanov Arsen,Art,78
33781,Rusakov Yuri,History,66
33782,Prokhorov Ludwig,Chemistry,66
33785,Rusakov Yuri,Chemistry,78
33790,Boris Kulikov,History,78
33791,Bespalov Mitrofan,Geography,66
33792,Veselov Anton,Health,78
33796,Bespalov Mitrofan,Algebra,78
